,open,high,low,close,volume,turnover,bias_q20,liquidity_premium_z_300,position,close_diff,change_rate,executable_position,position_change,gross_strategy_returns,percentage_fees,strategy_returns,cum_returns,gross_point_pnl,point_fees,point_pnl,cum_point_pnl
2022-10-12 09:00:00,340.910713927,342.479205888,339.130824391,341.339029591,9422097.0,3374449544.27,0.25,-0.629888674576758,1.0,0.8375950759999569,0.0024598870697651876,1.0,0.0,0.0024598870697651876,0.0,0.0024598870697651876,3.152389681837387,0.8375950759999569,0.0,0.8375950759999569,353.09272485366574
2022-10-12 10:00:00,341.35330678,342.129034037,339.797093202,340.615652025,9512807.0,3407173177.6219997,0.2,-0.8712720225627058,1.0,-0.7233775660000106,-0.0021192348465594035,1.0,0.0,-0.0021192348465594035,0.0,-0.0021192348465594035,3.145709027773703,-0.7233775660000106,0.0,-0.7233775660000106,352.36934728766573
2022-10-12 11:00:00,340.591380805,342.129034037,340.520470767,341.924394331,7397094.0,2653360362.651,0.31666666666666665,-0.9356069464971263,1.0,1.3087423059999992,0.003842284693082565,1.0,0.0,0.003842284693082565,0.0,0.003842284693082565,3.1577957374200096,1.3087423059999992,0.0,1.3087423059999992,353.67808959366573
2022-10-12 12:00:00,341.967225898,342.462168442,340.387217005,341.396138346,5886351.0,2110265969.071,0.26666666666666666,-1.5755785910651017,1.0,-0.528255984999987,-0.001544949684077257,1.0,0.0,-0.001544949684077257,0.0,-0.001544949684077257,3.152917101893102,-0.528255984999987,0.0,-0.528255984999987,353.14983360866574
2022-10-12 13:00:00,341.38662022,341.529392108,340.101673229,340.206372613,6143945.0,2199597548.504,0.13333333333333333,-1.3567128673503877,1.0,-1.1897657330000015,-0.0034850005590695288,1.0,0.0,-0.0034850005590695288,0.0,-0.0034850005590695288,3.1419291840303045,-1.1897657330000015,0.0,-1.1897657330000015,351.96006787566574
2022-10-12 14:00:00,340.215890739,342.081443408,339.901792586,340.491916389,10637973.0,3811367793.011,0.18333333333333332,-1.4065499098182335,1.0,0.28554377599999725,0.0008393251831435578,1.0,0.0,0.0008393251831435578,0.0,0.0008393251831435578,3.144566284318115,0.28554377599999725,0.0,0.28554377599999725,352.24561165166574
2022-10-12 15:00:00,340.472880138,341.034449563,339.321186909,339.378295664,17066881.0,6100334506.339,0.06666666666666667,-0.8842413118150508,1.0,-1.1136207249999757,-0.0032706230938173153,1.0,0.0,-0.0032706230938173153,0.0,-0.0032706230938173153,3.134281593208585,-1.1136207249999757,0.0,-1.1136207249999757,351.13199092666576
2022-10-13 09:00:00,332.377714094,335.513936565,331.335479312,334.428870216,14738040.0,5158821105.907,0.016666666666666666,-1.0786914388919238,1.0,-4.9494254479999995,-0.014583800765209043,1.0,0.0,-0.014583800765209043,0.0,-0.014583800765209043,3.088571854911169,-4.9494254479999995,0.0,-4.9494254479999995,346.18256547866577
2022-10-13 10:00:00,334.438388342,337.626960505,334.276580203,336.751292926,17907307.0,6320982770.524,0.05,-0.9934932682471599,1.0,2.322422710000012,0.00694444444494291,1.0,0.0,0.00694444444494291,0.0,0.00694444444494291,3.110020270571814,2.322422710000012,0.0,2.322422710000012,348.5049881886658
2022-10-13 11:00:00,336.751292926,347.735210169,336.326213425,345.393751207,31755793.0,11439746516.019,0.55,-1.2084402940874577,1.0,8.64245828099996,0.025664217072209228,1.0,0.0,0.025664217072209228,0.0,0.025664217072209228,3.1898365058947395,8.64245828099996,0.0,8.64245828099996,357.14744646966574
2022-10-13 12:00:00,345.393751207,346.507371933,343.556657735,345.498450592,13400242.0,4855109345.647,0.55,-2.1343791770974354,1.0,0.10469938500000353,0.00030313051302788274,1.0,0.0,0.00030313051302788274,0.0,0.00030313051302788274,3.1908034426712466,0.10469938500000353,0.0,0.10469938500000353,357.25214585466574
2022-10-13 13:00:00,345.517486843,348.829794643,345.422305585,347.925572686,12673369.0,4617081292.731,0.6333333333333333,-1.9704308781248214,1.0,2.427122094000026,0.00702498691337472,1.0,0.0,0.00702498691337472,0.0,0.00702498691337472,3.2132187950991633,2.427122094000026,0.0,2.427122094000026,359.67926794866577
2022-10-13 14:00:00,347.906536434,349.438954698,346.4217088,349.419918446,11979691.0,4366375050.755,0.65,-1.8933768689344588,1.0,1.4943457599999874,0.004295015593316576,1.0,0.0,0.004295015593316576,0.0,0.004295015593316576,3.227019619928852,1.4943457599999874,0.0,1.4943457599999874,361.17361370866575
2022-10-13 15:00:00,349.424677509,349.80064348,347.449666393,348.334852098,27249104.0,9972367714.128,0.6166666666666667,-1.3205642817537933,1.0,-1.085066347999998,-0.0031053362751204405,1.0,0.0,-0.0031053362751204405,0.0,-0.0031053362751204405,3.2169986388425618,-1.085066347999998,0.0,-1.085066347999998,360.08854736066576
2022-10-14 09:00:00,350.79052857,352.418128092,348.35388835,348.848259807,12057375.0,4434890556.008,0.6166666666666667,-1.3527895712757514,1.0,0.5134077089999778,0.0014738913028877754,1.0,0.0,0.0014738913028877754,0.0,0.0014738913028877754,3.2217401451577534,0.5134077089999778,0.0,0.5134077089999778,360.60195506966573
2022-10-14 10:00:00,348.848830894,349.13437467,342.957110987,344.717964271,20949366.0,7594356477.412,0.4666666666666667,-1.489555752082643,1.0,-4.130295535999949,-0.011839805473832787,1.0,0.0,-0.011839805473832787,0.0,-0.011839805473832787,3.1835953685518477,-4.130295535999949,0.0,-4.130295535999949,356.4716595336658
2022-10-14 11:00:00,344.698928019,346.012429388,341.995780275,342.757230344,12331787.0,4458428324.178,0.36666666666666664,-1.651931048173358,1.0,-1.9607339270000352,-0.00568793660390321,1.0,0.0,-0.00568793660390321,0.0,-0.00568793660390321,3.165487279923045,-1.9607339270000352,0.0,-1.9607339270000352,354.51092560666575
2022-10-14 12:00:00,342.776266596,343.669257164,341.177221451,341.976744023,12340361.0,4443335045.078,0.31666666666666665,-2.2922351000527317,1.0,-0.7804863210000121,-0.0022770820041249085,1.0,0.0,-0.0022770820041249085,0.0,-0.0022770820041249085,3.158279205803646,-0.7804863210000121,0.0,-0.7804863210000121,353.73043928566574
2022-10-14 13:00:00,341.986262149,342.871447854,341.234330206,342.531174855,9392239.0,3382038811.704,0.4,-2.2166334624946087,1.0,0.5544308320000368,0.0016212530287227356,1.0,0.0,0.0016212530287227356,0.0,0.0016212530287227356,3.1633995755316073,0.5544308320000368,0.0,0.5544308320000368,354.2848701176658
2022-10-14 14:00:00,342.519277197,342.814339099,340.33010825,340.844087046,9498205.0,3411935236.399,0.2833333333333333,-2.757594551775714,1.0,-1.6870878089999906,-0.004925355508777152,1.0,0.0,-0.004925355508777152,0.0,-0.004925355508777152,3.1478187080057993,-1.6870878089999906,0.0,-1.6870878089999906,352.5977823086658
2022-10-14 15:00:00,340.844087046,342.109997785,339.759020698,340.396735131,30040039.0,10777628185.348999,0.26666666666666666,-2.4632097171775196,1.0,-0.4473519150000129,-0.0013124825455447242,1.0,0.0,-0.0013124825455447242,0.0,-0.0013124825455447242,3.1436872508950024,-0.4473519150000129,0.0,-0.4473519150000129,352.1504303936658
2022-10-17 09:00:00,346.469299429,349.676907844,346.431226926,347.992199567,12649863.0,4626598717.289,0.7,-2.383938178103408,1.0,7.595464435999986,0.02231356429748632,1.0,0.0,0.02231356429748632,0.0,0.02231356429748632,3.213834118499036,7.595464435999986,0.0,7.595464435999986,359.74589482966576
2022-10-17 10:00:00,347.973163315,350.247900215,347.306418599,347.725692043,13980108.0,5120082534.584,0.7,-2.217364698801137,1.0,-0.2665075240000192,-0.0007658433847989032,1.0,0.0,-0.0007658433847989032,0.0,-0.0007658433847989032,3.211372824899543,-0.2665075240000192,0.0,-0.2665075240000192,359.47938730566574
2022-10-17 11:00:00,347.706655791,349.772089103,347.030868855,349.220037803,11635303.0,4254489309.395,0.75,-2.094098366330836,1.0,1.4943457600000443,0.004297484466046386,1.0,0.0,0.004297484466046386,0.0,0.004297484466046386,3.225173649729232,1.4943457600000443,0.0,1.4943457600000443,360.9737330656658
2022-10-17 12:00:00,349.220037803,349.886306613,348.325333972,348.772685887,8064259.0,2943221297.315,0.75,-2.288305507340046,1.0,-0.44735191600000235,-0.0012810029997544214,1.0,0.0,-0.0012810029997544214,0.0,-0.0012810029997544214,3.2210421926092,-0.44735191600000235,0.0,-0.44735191600000235,360.5263811496658
2022-10-17 13:00:00,348.767926825,349.971969746,348.277743343,349.710221285,7147430.0,2617972996.874,0.7833333333333333,-2.176602821936658,1.0,0.9375353979999659,0.0026880986841490984,1.0,0.0,0.0026880986841490984,0.0,0.0026880986841490984,3.2297006718887413,0.9375353979999659,0.0,0.9375353979999659,361.46391654766575
2022-10-17 14:00:00,349.710221285,350.190886641,348.601359622,349.29618281,7763032.0,2836134801.514,0.7833333333333333,-2.1663632536592092,1.0,-0.4140384749999839,-0.001183947307798472,1.0,0.0,-0.001183947307798472,0.0,-0.001183947307798472,3.2258768764732637,-0.4140384749999839,0.0,-0.4140384749999839,361.04987807266576
2022-10-17 15:00:00,349.29618281,349.895824739,348.572805244,349.143892796,22066345.0,8092453863.23,0.7833333333333333,-1.6309602538774446,1.0,-0.15229001400001607,-0.0004359910628707331,1.0,0.0,-0.0004359910628707331,0.0,-0.0004359910628707331,3.2244704229852,-0.15229001400001607,0.0,-0.15229001400001607,360.89758805866575
2022-10-18 09:00:00,357.053455386,357.358035413,354.502597655,354.740550802,10893720.0,4076900669.196,0.95,-1.447581408502966,1.0,5.596658005999984,0.016029660324804906,1.0,0.0,0.016029660324804906,0.0,0.016029660324804906,3.2761575885930325,5.596658005999984,0.0,5.596658005999984,366.49424606466573
2022-10-18 10:00:00,354.740550802,356.33007782,353.08953669,353.769701964,13092006.0,4877595198.978,0.9166666666666666,-1.4060858929489,1.0,-0.9708488379999949,-0.0027367856192507256,1.0,0.0,-0.0027367856192507256,0.0,-0.0027367856192507256,3.267191447618172,-0.9708488379999949,0.0,-0.9708488379999949,365.52339722666574
2022-10-18 11:00:00,353.750665712,354.031450425,349.810161606,351.485351758,13081756.0,4830591789.003,0.8666666666666667,-1.4657564254983542,1.0,-2.284350205999999,-0.006457167454754109,1.0,0.0,-0.006457167454754109,0.0,-0.006457167454754109,3.2460946453341606,-2.284350205999999,0.0,-2.284350205999999,363.23904702066574
2022-10-18 12:00:00,351.494869883,353.541266943,350.800046696,352.630382299,10350181.0,3832902680.149,0.8833333333333333,-1.5456062555989851,1.0,1.1450305410000396,0.0032576906413681606,1.0,0.0,0.0032576906413681606,0.0,0.0032576906413681606,3.256669417481261,1.1450305410000396,0.0,1.1450305410000396,364.3840775616658
2022-10-18 13:00:00,352.627526861,354.435970774,351.390170499,354.083800117,8459768.0,3138356451.331,0.9666666666666667,-1.4594748070705905,1.0,1.4534178179999913,0.00412164660493608,1.0,0.0,0.00412164660493608,0.0,0.00412164660493608,3.270092257929222,1.4534178179999913,0.0,1.4534178179999913,365.83749537966577
2022-10-18 14:00:00,354.093318243,354.321753264,350.371731032,351.734060386,11276464.0,4177883369.922,0.8833333333333333,-1.4494093169044062,1.0,-2.3497397309999997,-0.006636111932326716,1.0,0.0,-0.006636111932326716,0.0,-0.006636111932326716,3.2483915596765685,-2.3497397309999997,0.0,-2.3497397309999997,363.48775564866577
2022-10-18 15:00:00,351.742341156,353.408013181,350.638238556,353.246205042,19913093.0,7366396850.49,0.95,-1.3321859505831013,1.0,1.5121446559999754,0.004299113524406817,1.0,0.0,0.004299113524406817,0.0,0.004299113524406817,3.262356763763343,1.5121446559999754,0.0,1.5121446559999754,364.99990030466574
2022-10-19 09:00:00,351.209326108,353.06536065,350.12425976,351.009445465,8230479.0,3039781407.224,0.8666666666666667,-1.3148523588697298,1.0,-2.2367595769999866,-0.006332013040972528,1.0,0.0,-0.006332013040972528,0.0,-0.006332013040972528,3.2416994781908883,-2.2367595769999866,0.0,-2.2367595769999866,362.76314072766576
2022-10-19 10:00:00,350.990409213,353.931510104,350.485948542,351.675714275,10148473.0,3758607316.111,0.9166666666666666,-1.3361308743658566,1.0,0.6662688100000196,0.001898150658360187,1.0,0.0,0.001898150658360187,0.0,0.001898150658360187,3.2478527121896223,0.6662688100000196,0.0,0.6662688100000196,363.4294095376658
2022-10-19 11:00:00,351.713501234,352.874998133,350.90474608,352.018461987,7721649.0,2854894366.601,0.9166666666666666,-1.367049786390463,1.0,0.34274771200000487,0.0009746129689580663,1.0,0.0,0.0009746129689580663,0.0,0.0009746129689580663,3.251018111564188,0.34274771200000487,0.0,0.34274771200000487,363.7721572496658
2022-10-19 12:00:00,352.037403057,352.084993687,349.186724362,349.448472824,8411555.0,3097525553.719,0.8333333333333334,-1.5233020007007267,1.0,-2.5699891630000025,-0.00730072266236681,1.0,0.0,-0.00730072266236681,0.0,-0.00730072266236681,3.227283329961326,-2.5699891630000025,0.0,-2.5699891630000025,361.2021680866658
2022-10-19 13:00:00,349.44971018,349.772089103,347.935090812,349.048711537,9692625.0,3554067067.342,0.8166666666666667,-1.427169601315625,1.0,-0.39976128700004665,-0.0011439777766646397,1.0,0.0,-0.0011439777766646397,0.0,-0.0011439777766646397,3.2235913895528503,-0.39976128700004665,0.0,-0.39976128700004665,360.80240679966573
2022-10-19 14:00:00,349.039193412,350.714383563,348.915457775,349.429436572,8009068.0,2946437838.276,0.8166666666666667,-1.4628798852504985,1.0,0.38072503500001176,0.0010907504380219812,1.0,0.0,0.0010907504380219812,0.0,0.0010907504380219812,3.227107523273009,0.38072503500001176,0.0,0.38072503500001176,361.18313183466574
2022-10-19 15:00:00,349.41040032,350.961854835,349.229555929,350.742937941,17377960.0,6403081684.421,0.8333333333333334,-1.0118671204883563,1.0,1.3135013689999937,0.003758988887386794,1.0,0.0,0.003758988887386794,0.0,0.003758988887386794,3.2392381845913945,1.3135013689999937,0.0,1.3135013689999937,362.49663320366574
2022-10-20 09:00:00,350.295586025,351.999330554,349.315219062,351.73282303,7441593.0,2741667018.5690002,0.9,-1.0592843895111659,1.0,0.9898850890000404,0.0028222523732368554,1.0,0.0,0.0028222523732368554,0.0,0.0028222523732368554,3.248380132245337,0.9898850890000404,0.0,0.9898850890000404,363.4865182926658
2022-10-20 10:00:00,351.723304904,354.711996424,351.195048919,353.960064481,11693941.0,4341070025.099,0.9833333333333333,-1.1380130991311004,1.0,2.2272414509999976,0.006332196784518018,1.0,0.0,0.006332196784518018,0.0,0.006332196784518018,3.268949514473633,2.2272414509999976,0.0,2.2272414509999976,365.7137597436658
2022-10-20 11:00:00,353.960064481,354.226572005,352.027884932,352.484754973,8380886.0,3109919884.001,0.9166666666666666,-1.1492822371665319,1.0,-1.4753095080000094,-0.004168011185564646,1.0,0.0,-0.004168011185564646,0.0,-0.004168011185564646,3.255324496332261,-1.4753095080000094,0.0,-1.4753095080000094,364.23845023566577
2022-10-20 12:00:00,352.484754973,352.531013065,349.496063453,350.010042249,10265902.0,3782394379.384,0.7666666666666667,-1.3989149423718439,1.0,-2.474712724000028,-0.007020765264556195,1.0,0.0,-0.007020765264556195,0.0,-0.007020765264556195,3.2324696271835527,-2.474712724000028,0.0,-2.474712724000028,361.76373751166574
2022-10-20 13:00:00,349.991005998,350.314622277,347.769856147,348.420515231,12286506.0,4502891986.33,0.65,-1.2829782661514264,1.0,-1.5895270179999557,-0.004541375463933517,1.0,0.0,-0.004541375463933517,0.0,-0.004541375463933517,3.217789768930751,-1.5895270179999557,0.0,-1.5895270179999557,360.1742104936658
2022-10-20 14:00:00,348.420515231,348.58232337,347.08797761,348.257660097,10636607.0,3889180133.507,0.6166666666666667,-1.1418457178793786,1.0,-0.16285513400003993,-0.00046740971579151136,1.0,0.0,-0.00046740971579151136,0.0,-0.00046740971579151136,3.216285742729378,-0.16285513400003993,0.0,-0.16285513400003993,360.01135535966574
2022-10-20 15:00:00,348.244429902,348.953435098,347.040386981,347.80183705,18419251.0,6737231316.345,0.5833333333333334,-0.8586312467136019,1.0,-0.4558230469999671,-0.001308867253265844,1.0,0.0,-0.001308867253265844,0.0,-0.001308867253265844,3.2120760516435736,-0.4558230469999671,0.0,-0.4558230469999671,359.5555323126658
2022-10-21 09:00:00,347.5258114,351.142699227,346.021947514,351.09986766,12641061.0,4628077960.509,0.7666666666666667,-0.918498577441042,1.0,3.2980306099999552,0.009482499109186193,1.0,0.0,0.009482499109186193,0.0,0.009482499109186193,3.242534559941922,3.2980306099999552,0.0,3.2980306099999552,362.85356292266573
2022-10-21 10:00:00,351.095108597,352.770298749,348.634673063,349.201001551,26800097.0,9833482162.298,0.65,-0.6899542862227586,1.0,-1.8988661089999823,-0.005408336157046945,1.0,0.0,-0.005408336157046945,0.0,-0.005408336157046945,3.224997843040914,-1.8988661089999823,0.0,-1.8988661089999823,360.95469681366575
2022-10-21 11:00:00,349.181965299,352.132584316,348.163525832,352.104029938,10882508.0,4002331850.705,0.8166666666666667,-0.7164453703850043,1.0,2.903028387000006,0.008313344962087799,1.0,0.0,0.008313344962087799,0.0,0.008313344962087799,3.251808362612102,2.903028387000006,0.0,2.903028387000006,363.85772520066575
2022-10-21 12:00:00,352.094511813,353.998136985,351.447279254,353.436567559,13998473.0,5173043065.397,0.9166666666666666,-0.7558765932729575,1.0,1.3325376210000286,0.0037844997719413964,1.0,0.0,0.0037844997719413964,0.0,0.0037844997719413964,3.2641148306188046,1.3325376210000286,0.0,1.3325376210000286,365.1902628216658
2022-10-21 13:00:00,353.431808496,354.702478298,352.846443756,354.578742662,9461380.0,3509094422.456,0.95,-0.5989578975834852,1.0,1.1421751029999996,0.0032316268542567084,1.0,0.0,0.0032316268542567084,0.0,0.0032316268542567084,3.27466323176081,1.1421751029999996,0.0,1.1421751029999996,366.3324379246658
2022-10-21 14:00:00,354.578742662,355.368747108,354.112354495,354.873804564,12558259.0,4670427262.424,0.95,-0.27213640307391423,1.0,0.2950619019999863,0.0008321477474504402,1.0,0.0,0.0008321477474504402,0.0,0.0008321477474504402,3.2773882353927783,0.2950619019999863,0.0,0.2950619019999863,366.62749982666577
2022-10-21 15:00:00,354.873804564,356.739357232,354.769105179,356.253932813,25566575.0,9549441956.087,1.0,0.6250140541599554,1.0,1.3801282489999949,0.003889067694629267,1.0,0.0,0.003889067694629267,0.0,0.003889067694629267,3.2901342201018022,1.3801282489999949,0.0,1.3801282489999949,368.00762807566576
2022-10-24 09:00:00,357.776832951,360.508535073,357.015382882,359.380637158,11343373.0,4275286984.519,1.0,0.7319084848626024,1.0,3.1267043450000074,0.008776617061631908,1.0,0.0,0.008776617061631908,0.0,0.008776617061631908,3.3190104682330066,3.1267043450000074,0.0,3.1267043450000074,371.13433242066577
2022-10-24 10:00:00,359.404432473,359.696067849,355.130793962,357.933882028,14029088.0,5262601433.529,0.9833333333333333,0.7201122767895516,1.0,-1.4467551299999855,-0.004025690258220305,1.0,0.0,-0.004025690258220305,0.0,-0.004025690258220305,3.30564916012411,-1.4467551299999855,0.0,-1.4467551299999855,369.6875772906658
2022-10-24 11:00:00,357.938641091,359.975520025,357.367553539,359.880338766,8819537.0,3322366987.265,0.9833333333333333,0.8298283234706196,1.0,1.9464567379999949,0.005438034329054542,1.0,0.0,0.005438034329054542,0.0,0.005438034329054542,3.323625393736675,1.9464567379999949,0.0,1.9464567379999949,371.6340340286658
2022-10-24 12:00:00,359.889856892,360.431438253,359.252142459,359.547204361,6227870.0,2354291286.065,0.9666666666666667,0.6281545412868487,1.0,-0.3331344050000098,-0.000925681036486492,1.0,0.0,-0.000925681036486492,0.0,-0.000925681036486492,3.3205487767373083,-0.3331344050000098,0.0,-0.3331344050000098,371.30089962366577
2022-10-24 13:00:00,359.556722487,359.689976249,358.462138013,358.966598684,5901483.0,2225369242.341,0.95,0.8982948428684557,1.0,-0.5806056769999941,-0.0016148246181801884,1.0,0.0,-0.0016148246181801884,0.0,-0.0016148246181801884,3.3151866728267647,-0.5806056769999941,0.0,-0.5806056769999941,370.7202939466658
2022-10-24 14:00:00,358.971357746,361.212876387,358.871417425,361.084381687,7779091.0,2938685698.606,1.0,1.0409154948050945,1.0,2.1177830029999996,0.0058996659041925525,1.0,0.0,0.0058996659041925525,0.0,0.0058996659041925525,3.3347451666064742,2.1177830029999996,0.0,2.1177830029999996,372.8380769496658
2022-10-24 15:00:00,361.084381687,361.745891435,359.908893144,360.613234457,19005314.0,7199340207.628,0.95,1.3894564659123925,1.0,-0.4711472300000423,-0.001304811988263821,1.0,0.0,-0.001304811988263821,0.0,-0.001304811988263821,3.330393951135281,-0.4711472300000423,0.0,-0.4711472300000423,372.36692971966573
2022-10-25 09:00:00,360.53708945,364.163495403,360.470462569,363.820842872,9574467.0,3643821525.6210003,1.0,1.4902334831983703,1.0,3.2076084150000383,0.008894871592358466,1.0,0.0,0.008894871592358466,0.0,0.008894871592358466,3.360017377682597,3.2076084150000383,0.0,3.2076084150000383,375.5745381346658
2022-10-25 10:00:00,363.811324746,364.534702312,362.916620915,363.894703529,12200069.0,4662460021.108,0.9833333333333333,1.5671338549242295,1.0,0.07386065700001154,0.00020301381420861908,1.0,0.0,0.00020301381420861908,0.0,0.00020301381420861908,3.3606995076262476,0.07386065700001154,0.0,0.07386065700001154,375.6483987916658
2022-10-25 11:00:00,363.906506005,365.391333639,363.620962229,365.020126731,7598022.0,2911540845.678,1.0,1.6610309141906314,1.0,1.125423201999979,0.0030927166322725075,1.0,0.0,0.0030927166322725075,0.0,0.0030927166322725075,3.3710931988895534,1.125423201999979,0.0,1.125423201999979,376.77382199366576
2022-10-25 12:00:00,365.010608605,365.695913667,364.534702312,364.572774815,6666965.0,2557269988.877,0.95,1.3069926106190228,1.0,-0.44735191600000235,-0.0012255541084990051,1.0,0.0,-0.0012255541084990051,0.0,-0.0012255541084990051,3.3669617417695212,-0.44735191600000235,0.0,-0.44735191600000235,376.32647007766576
2022-10-25 13:00:00,364.563256689,365.096271737,363.88271069,364.506147934,7809480.0,2989085131.85,0.9333333333333333,1.5029340446697554,1.0,-0.06662688099999059,-0.00018275330908568144,1.0,0.0,-0.00018275330908568144,0.0,-0.00018275330908568144,3.366346418369648,-0.06662688099999059,0.0,-0.06662688099999059,376.25984319666577
2022-10-25 14:00:00,364.525184186,365.933866813,364.436189709,365.115307989,7306888.0,2801644969.736,0.9333333333333333,1.4690545015520717,1.0,0.6091600549999612,0.0016711928137636,1.0,0.0,0.0016711928137636,0.0,0.0016711928137636,3.371972232312666,0.6091600549999612,0.0,0.6091600549999612,376.86900325166573
2022-10-25 15:00:00,365.115307989,366.685798756,365.039162982,366.371700603,19203689.0,7383387660.271,0.9666666666666667,2.433065082547325,1.0,1.256392614000049,0.0034410844643026905,1.0,0.0,0.0034410844643026905,0.0,0.0034410844643026905,3.383575473575337,1.256392614000049,0.0,1.256392614000049,378.1253958656658
2022-10-26 09:00:00,363.230719069,364.686992325,362.973729671,363.202164691,8193558.0,3132609968.279,0.8,2.338891510668213,1.0,-3.169535912000015,-0.008651148292249,1.0,0.0,-0.008651148292249,0.0,-0.008651148292249,3.3543036603954204,-3.169535912000015,0.0,-3.169535912000015,374.95585995366577
2022-10-26 10:00:00,363.211682817,367.352067566,363.164092188,366.552544994,16901344.0,6494837780.994,0.9166666666666666,2.306676112168334,1.0,3.3503803030000086,0.009224560392833592,1.0,0.0,0.009224560392833592,0.0,0.009224560392833592,3.3852456370866406,3.3503803030000086,0.0,3.3503803030000086,378.3062402566658
2022-10-26 11:00:00,366.557304057,368.903522081,366.457363735,368.123035761,11737678.0,4538805861.389,1.0,2.3180312549580266,1.0,1.570490766999967,0.00428449014595067,1.0,0.0,0.00428449014595067,0.0,0.00428449014595067,3.3997496886603606,1.570490766999967,0.0,1.570490766999967,379.87673102366574
2022-10-26 12:00:00,368.132553887,368.579905802,365.543623653,365.667359289,9214496.0,3555627946.4579997,0.8333333333333334,1.7679720108170132,1.0,-2.4556764719999933,-0.006670803599463704,1.0,0.0,-0.006670803599463704,0.0,-0.006670803599463704,3.3770706261999694,-2.4556764719999933,0.0,-2.4556764719999933,377.42105455166575
2022-10-26 13:00:00,365.667359289,365.924253506,364.277712913,365.400851765,11317470.0,4343083868.313,0.7833333333333333,1.936773294162112,1.0,-0.26650752399996236,-0.0007288250297159404,1.0,0.0,-0.0007288250297159404,0.0,-0.0007288250297159404,3.3746093326004765,-0.26650752399996236,0.0,-0.26650752399996236,377.1545470276658
2022-10-26 14:00:00,365.402850571,365.819554121,363.563853474,363.96361476,10311359.0,3953152998.0099998,0.6833333333333333,1.984772194924277,1.0,-1.4372370050000427,-0.003933315968087436,1.0,0.0,-0.003933315968087436,0.0,-0.003933315968087436,3.3613359278265023,-1.4372370050000427,0.0,-1.4372370050000427,375.71731002266574
2022-10-26 15:00:00,363.973132886,364.553738563,363.087947181,363.611444103,25076589.0,9602496633.624,0.6666666666666666,2.6647770500382717,1.0,-0.35217065699998784,-0.0009675985255619413,1.0,0.0,-0.0009675985255619413,0.0,-0.0009675985255619413,3.358083504138819,-0.35217065699998784,0.0,-0.35217065699998784,375.36513936566575
2022-10-27 09:00:00,364.610847319,365.810131177,362.183725224,362.716740272,7325324.0,2802539469.651,0.5666666666666667,2.3713087129141557,1.0,-0.8947038310000153,-0.0024606041572953208,1.0,0.0,-0.0024606041572953208,0.0,-0.0024606041572953208,3.34982058990799,-0.8947038310000153,0.0,-0.8947038310000153,374.47043553466574
2022-10-27 10:00:00,362.688185895,366.44784561,362.478787126,364.244399473,11587338.0,4441540410.699,0.6333333333333333,2.1248957751636137,1.0,1.5276592010000059,0.004211714077090534,1.0,0.0,0.004211714077090534,0.0,0.004211714077090534,3.363929076442233,1.5276592010000059,0.0,1.5276592010000059,375.99809473566575
2022-10-27 11:00:00,364.249158536,364.982054227,362.535895881,362.85951216,8685259.0,3319398373.833,0.48333333333333334,2.0060340785300426,1.0,-1.3848873129999788,-0.0038020826538546215,1.0,0.0,-0.0038020826538546215,0.0,-0.0038020826538546215,3.351139140051895,-1.3848873129999788,0.0,-1.3848873129999788,374.61320742266577
2022-10-27 12:00:00,362.897584664,363.987410075,361.812518316,363.078429055,8001033.0,3051823711.796,0.4666666666666667,1.546547462269793,1.0,0.21891689500000666,0.0006033103381990479,1.0,0.0,0.0006033103381990479,0.0,0.0006033103381990479,3.3531609169398315,0.21891689500000666,0.0,0.21891689500000666,374.8321243176658
2022-10-27 13:00:00,363.087947181,364.325303543,362.469269,362.497823378,7923655.0,3025553726.8519998,0.35,1.503966237009005,1.0,-0.5806056769999941,-0.0015991191724366027,1.0,0.0,-0.0015991191724366027,0.0,-0.0015991191724366027,3.347798813029288,-0.5806056769999941,0.0,-0.5806056769999941,374.2515186406658
2022-10-27 14:00:00,362.507341503,362.697704021,361.507938288,361.555528917,8616045.0,3280010683.867,0.25,1.7503947323461664,1.0,-0.9422944610000172,-0.0025994486041849285,1.0,0.0,-0.0025994486041849285,0.0,-0.0025994486041849285,3.339096382077667,-0.9422944610000172,0.0,-0.9422944610000172,373.30922417966576
2022-10-27 15:00:00,361.555528917,362.954693419,361.051068247,361.669746428,17576570.0,6687687033.641,0.23333333333333334,1.8344094339220332,1.0,0.11421751099999256,0.0003159058619353061,1.0,0.0,0.0003159058619353061,0.0,0.0003159058619353061,3.3401512221983323,0.11421751099999256,0.0,0.11421751099999256,373.42344169066575
2022-10-28 09:00:00,361.565047043,364.886872968,361.384202652,364.182531655,8509271.0,3251035337.815,0.4666666666666667,1.6892830209074456,1.0,2.512785226999995,0.006947734091162783,1.0,0.0,0.006947734091162783,0.0,0.006947734091162783,3.3633577047144385,2.512785226999995,0.0,2.512785226999995,375.93622691766575
2022-10-28 10:00:00,364.182531655,367.242513938,362.602522762,367.037969413,14057356.0,5388466963.996,0.6666666666666666,1.5835656764759711,1.0,2.8554377579999937,0.007840677434537202,1.0,0.0,0.007840677434537202,0.0,0.007840677434537202,3.38972870757407,2.8554377579999937,0.0,2.8554377579999937,378.79166467566574
